counter,start,storeDLT,storeKfrags,finish
0,3110,7497,142,120,121
2,3052,21540,121,99,125
4,3417,27943,135,75,118
1,3980,40286,120,83,116
3,36100,24086,122,93,116
6,46961,25467,132,88,112
14,38595,36569,122,84,183
5,34114,44710,116,102,117
8,31138,55755,122,109,149
17,33356,66707,127,90,123
12,27412,75222,126,79,132
11,26139,90423,123,147,122
13,25355,101216,131,78,146
10,21124,108085,136,81,115
9,31854,110867,120,106,108
7,25828,121445,138,72,115
15,108916,31610,125,72,114
19,121851,20370,161,85,112
18,111986,27012,122,107,111
16,105694,39003,134,82,116
