counter,start,storeDLT,storeKfrags,finish
0,2861,3256,115,66,109
14,2718,10666,121,59,105
1,2944,19989,119,62,121
4,27958,7106,111,78,108
10,28104,15880,116,71,109
2,28412,23677,113,68,105
6,26088,30855,117,63,111
15,27303,39289,113,60,103
3,25100,48198,121,81,103
7,15945,58338,118,65,105
8,6814,65296,122,67,103
5,10787,74004,114,62,147
11,13961,72654,112,68,113
19,81163,3704,112,67,111
16,77598,12266,113,67,110
13,72342,20969,120,82,106
17,68995,28845,113,65,103
9,63972,36962,111,76,105
18,32181,47800,112,66,104
12,51338,2737,111,68,111
