counter,start,storeDLT,storeKfrags,finish
0,2861,5596,114,78,110
14,2718,15817,111,66,103
1,2944,26997,127,65,112
4,27958,8325,110,68,105
10,28104,17660,112,65,115
2,28412,27261,133,69,104
6,26088,34134,112,60,103
15,27303,43520,123,65,113
3,25100,52604,114,68,107
7,15945,60020,118,66,106
8,6814,70118,110,66,108
5,10787,77377,121,64,112
11,13961,77034,111,64,103
19,81163,7163,133,85,103
16,77598,16405,112,66,112
13,72342,24533,121,69,102
17,68995,33072,114,60,105
9,63972,41908,112,75,104
18,32181,50140,139,70,102
12,51338,7008,112,71,106
