counter,start,storeDLT,storeKfrags,finish
0,2896,6782,110,73,115
1,2698,17747,110,64,104
14,2982,25726,113,65,107
7,13059,27623,114,66,105
2,13397,36853,110,70,111
10,23833,39744,116,65,105
6,31630,38041,114,61,108
4,28749,49654,110,69,108
8,39524,39622,118,59,115
5,37809,49617,116,76,105
13,38122,59101,119,63,104
19,38491,68675,112,67,109
9,43764,67232,110,72,110
3,42271,77528,124,64,110
15,35400,88080,114,68,104
11,37346,77580,112,67,128
16,52772,89403,112,70,111
12,83691,33816,109,69,114
17,75952,15070,110,63,109
18,34484,15100,119,62,108
