counter,start,storeDLT,storeKfrags,finish
0,2875,13845,111,64,121
1,3804,21249,117,70,105
9,2882,33907,120,81,108
7,31998,16227,111,62,105
19,34832,28004,116,63,110
8,32312,37600,112,66,108
3,32275,48050,127,61,103
6,31193,59934,120,69,141
12,31644,68569,115,71,104
5,31143,79795,110,82,112
2,29567,91566,110,61,105
15,29398,102132,117,66,113
13,27425,114727,123,71,107
10,22034,124206,124,68,164
4,102898,37244,110,64,112
17,120619,24556,109,67,114
11,115580,34129,121,61,108
16,121933,44884,111,64,111
14,105569,55944,130,60,105
18,32986,67071,113,72,113
