counter,start,storeDLT,storeKfrags,finish
0,2875,13510,110,73,105
1,3804,22365,112,67,110
9,2882,33796,112,80,120
7,31998,17448,115,69,109
19,34832,26870,110,64,107
8,32312,37818,110,81,112
3,32275,48152,111,65,119
6,31193,59826,112,70,115
12,31644,69684,113,69,111
5,31143,79902,128,71,108
2,29567,91442,109,60,103
15,29398,102024,113,73,106
13,27425,114613,110,69,103
10,22034,124102,108,77,111
4,102898,37809,111,70,114
17,120619,24996,111,65,112
11,115580,35350,119,67,105
16,121933,46430,117,64,104
14,105569,56055,110,59,110
18,32986,66955,112,69,123
