counter,start,storeDLT,storeKfrags,finish
0,2875,6218,110,75,116
1,3804,14917,123,70,103
9,2882,30138,117,74,104
7,31998,8873,120,67,110
19,34832,23019,115,64,110
8,32312,31894,110,65,108
3,32275,43031,113,65,115
6,31193,52575,111,67,106
12,31644,67339,118,65,114
5,31143,77559,110,65,110
2,29567,85124,123,62,108
15,29398,99349,112,64,110
13,27425,105594,111,67,105
10,22034,117077,114,64,114
4,102898,29248,109,67,109
17,120619,17194,110,65,120
11,115580,33453,111,65,112
16,121933,35733,114,62,111
14,105569,50496,124,68,109
18,32986,63954,118,66,106
