counter,start,storeDLT,storeKfrags,finish
0,2875,13185,176,62,108
1,3804,21818,114,67,105
9,2882,33133,116,63,123
7,31998,15110,117,68,121
19,34832,27088,176,58,106
8,32312,36699,111,68,111
3,32275,47039,110,62,105
6,31193,58706,116,68,107
12,31644,70346,109,60,104
5,31143,80584,109,59,106
2,29567,90781,109,68,114
15,29398,101472,109,73,112
13,27425,112934,111,72,130
10,22034,123775,112,70,122
4,102898,35157,119,68,109
17,120619,23440,111,62,104
11,115580,30447,113,73,108
16,121933,44774,132,71,105
14,105569,54720,119,66,105
18,32986,66622,111,65,117
