counter,start,storeDLT,storeKfrags,finish
0,2875,8119,109,69,106
1,3804,18694,120,70,107
9,2882,30802,139,69,106
7,31998,11221,114,67,106
19,34832,20091,112,67,112
8,32312,38258,110,85,105
3,32275,44693,112,68,114
6,31193,56599,112,73,105
12,31644,65560,113,69,113
5,31143,72380,117,74,105
2,29567,88061,111,82,106
15,29398,95465,113,70,109
13,27425,110260,113,66,105
10,22034,120869,115,61,107
4,102898,33853,110,71,113
17,120619,22094,124,65,113
11,115580,26769,110,66,115
16,121933,45319,120,59,115
14,105569,53287,111,66,104
18,32986,62400,110,70,109
