counter,start,storeDLT,storeKfrags,finish
0,2875,11398,116,62,110
1,3804,17471,117,67,110
9,2882,30916,110,66,114
7,31998,9872,111,67,111
19,34832,24333,111,69,112
8,32312,34235,118,78,113
3,32275,41579,123,68,114
6,31193,55478,116,69,109
12,31644,67124,142,58,105
5,31143,74426,111,59,107
2,29567,86483,124,61,105
15,29398,93787,108,64,104
13,27425,107475,111,64,109
10,22034,118638,111,66,121
4,102898,33308,115,71,104
17,120619,21091,119,74,104
11,115580,29560,118,66,116
16,121933,39288,113,77,112
14,105569,50389,111,65,104
18,32986,60944,111,69,116
