counter,start,storeDLT,storeKfrags,finish
0,2875,3320,110,64,110
1,3804,13025,123,69,108
9,2882,23912,113,63,104
7,31998,7033,111,79,108
19,34832,18988,110,67,112
8,32312,28616,109,77,124
3,32275,39453,113,68,111
6,31193,49909,110,62,104
12,31644,60606,112,69,115
5,31143,70722,110,61,107
2,29567,80995,117,68,111
15,29398,93117,116,67,109
13,27425,103012,111,65,106
10,22034,113349,113,67,124
4,102898,27879,109,67,111
17,120619,15637,115,61,108
11,115580,28222,110,81,110
16,121933,39610,112,70,117
14,105569,47380,109,70,117
18,32986,57142,110,68,110
