counter,start,storeDLT,storeKfrags,finish
0,2875,10736,112,58,104
1,3804,17804,110,63,115
9,2882,31799,111,62,104
7,31998,10204,112,72,134
19,34832,24665,114,63,111
8,32312,34574,110,64,113
3,32275,43810,109,63,116
6,31193,56381,112,65,108
12,31644,65678,115,63,104
5,31143,73749,117,69,109
2,29567,87505,112,65,125
15,29398,93996,109,64,113
13,27425,107802,110,60,110
10,22034,119868,110,65,115
4,102898,31768,117,65,105
17,120619,20981,112,64,124
11,115580,28220,115,79,109
16,121933,41657,110,90,104
14,105569,49713,125,69,104
18,32986,61058,116,65,112
