counter,start,storeDLT,storeKfrags,finish
11,8792,18601,116,68,113
1,12617,34711,120,72,109
6,4717,44025,115,67,114
0,14734,55668,116,82,110
14,10569,58757,117,73,107
18,15199,67106,124,65,109
2,11049,73402,117,71,107
17,13064,80204,118,84,108
5,16783,92082,118,71,112
4,4722,96021,114,69,110
13,15449,109482,116,65,106
3,11632,120044,120,79,110
8,112179,27725,115,68,119
7,117757,23121,118,67,107
16,24777,32954,115,64,110
9,72423,41948,118,69,110
19,25823,57902,118,64,111
10,74174,58351,143,74,113
12,97164,63831,117,67,106
15,33575,9936,118,63,109
