counter,start,storeDLT,storeKfrags,finish
11,8792,7659,172,65,137
2,11049,20322,115,72,113
1,12617,28387,114,65,108
6,4717,36111,115,62,108
0,14734,45996,115,66,124
14,10569,50346,116,70,118
18,15199,59770,115,66,107
17,13064,73522,123,70,106
5,16783,83495,116,66,117
4,4722,87475,115,70,109
3,11632,102663,123,65,110
13,15449,106253,119,64,106
8,112179,19811,124,175,108
7,117757,16404,120,63,108
16,24777,27041,117,62,106
9,72423,35986,122,78,114
12,97164,43555,114,69,110
19,25823,51418,120,64,107
10,74174,71399,116,66,107
15,33575,4826,115,70,113
