counter,start,storeDLT,storeKfrags,finish
11,8792,9980,117,76,109
2,11049,21551,115,68,113
1,12617,28621,122,75,106
6,4717,34760,116,69,108
0,14734,46458,134,67,106
14,10569,48772,117,67,113
18,15199,61113,130,62,108
17,13064,74642,115,62,107
5,16783,83728,128,67,107
4,4722,88836,121,68,112
3,11632,102552,114,66,110
13,15449,105367,116,61,107
8,112179,16777,151,83,116
7,117757,16649,116,71,110
16,24777,26528,116,66,106
9,72423,35872,120,79,109
12,97164,46542,115,65,141
19,25823,51775,120,65,109
10,74174,65785,114,73,112
15,33575,5393,122,71,115
