counter,start,storeDLT,storeKfrags,finish
0,2770,3527,111,74,112
2,2917,9522,113,64,105
1,1640,15850,117,73,104
3,18590,3639,110,58,103
12,18643,10125,110,66,104
10,19005,17490,114,70,105
5,14437,23561,114,63,105
4,10079,29629,115,64,105
6,10993,35687,113,66,128
8,11060,41085,111,65,110
7,43920,3097,109,61,103
9,47264,11727,109,64,105
15,40544,16462,178,69,104
14,46402,22677,111,67,112
17,48474,29444,114,67,105
18,16747,35096,119,64,112
11,12760,41437,114,67,103
16,13083,47671,112,67,116
13,34847,8530,118,61,120
19,2735,2931,111,75,106
