counter,start,storeDLT,storeKfrags,finish
0,2770,6930,110,68,111
2,2917,15229,116,75,106
1,1640,21198,124,90,108
3,18590,10243,114,68,110
12,18643,16237,110,66,110
10,19005,22615,112,61,105
5,14437,28586,119,76,107
4,10079,33776,111,64,103
6,10993,40991,110,61,111
8,11060,46326,114,68,110
7,43920,8922,112,67,110
9,47264,14967,123,60,105
15,40544,21888,109,65,106
14,46402,23451,112,62,103
17,48474,33815,110,64,108
18,16747,40576,114,71,118
11,12760,46679,111,62,105
16,13083,53052,109,68,105
13,34847,4757,110,59,104
19,2735,8518,112,63,108
