counter,start,storeDLT,storeKfrags,finish
15,3082,7409,112,68,105
0,4010,8476,112,68,112
4,3896,12030,111,67,111
1,3719,15152,112,110,736
11,3897,18004,117,71,113
6,2433,22230,113,63,104
7,19549,6332,115,64,103
13,18018,7875,119,60,104
2,16897,10283,111,65,105
8,14991,12218,108,60,102
3,10456,16876,119,66,106
18,6757,19212,109,67,113
5,17277,5158,139,65,123
9,16829,7947,111,67,104
12,2625,4693,109,64,109
16,2701,4317,108,69,105
19,2705,4944,134,70,105
14,1619,6353,111,65,110
17,2842,4549,111,64,104
10,2604,5112,111,62,106
