counter,start,storeDLT,storeKfrags,finish
0,2845,6057,110,66,106
1,2662,15066,113,72,114
11,3033,23196,129,86,122
6,2643,31162,114,59,112
7,12088,34129,113,61,104
2,29587,28691,113,63,103
4,37154,27710,111,80,102
3,38137,36220,119,63,102
13,35910,45031,111,65,108
8,35065,59189,131,62,104
19,32837,62738,112,66,104
17,31551,71400,112,63,111
14,37426,67665,119,61,118
5,33205,77463,116,65,111
15,26156,91054,111,65,102
10,25975,95402,109,63,102
9,25962,103649,113,64,112
16,25941,102424,125,63,124
12,51371,86593,111,67,118
18,90178,11291,112,66,110
