counter,start,storeDLT,storeKfrags,finish
0,2828,2678,111,61,103
7,3193,15337,127,68,124
1,3372,22209,114,70,104
3,2941,32167,111,65,104
8,20423,25470,116,66,102
4,29409,28387,113,67,103
5,29716,35123,113,76,115
2,37805,40626,122,67,104
6,37728,42417,115,70,102
19,36951,50898,115,63,104
9,34998,61529,117,86,107
10,35280,68897,134,72,108
12,24325,77644,123,64,103
17,27188,86543,109,75,101
13,24479,93920,113,64,111
14,24124,93003,112,61,102
18,30829,95007,111,65,111
11,34816,92070,125,69,107
16,62647,5595,180,66,109
15,42836,14336,118,61,109
