counter,start,storeDLT,storeKfrags,finish
0,2828,2440,110,59,103
7,3193,15783,113,62,103
1,3372,20544,127,88,101
3,2941,29677,112,66,108
8,20423,24785,119,65,104
4,29409,28025,133,67,112
5,29716,33127,112,71,107
2,37805,33487,112,65,102
6,37728,41412,111,65,104
19,36951,50679,112,77,105
9,34998,60206,109,64,106
10,35280,67024,112,65,108
12,24325,75633,147,63,103
17,27188,84753,112,64,106
13,24479,91914,113,67,109
14,24124,91110,110,68,103
18,30829,93088,117,70,104
11,34816,89429,112,59,104
16,62647,3253,114,74,108
15,42836,10993,114,64,106
