counter,start,storeDLT,storeKfrags,finish
0,2828,6288,119,66,106
7,3193,16678,110,62,103
1,3372,28324,119,63,108
3,2941,35219,110,61,103
8,20423,30466,115,67,103
4,29409,29816,110,70,117
5,29716,39434,109,87,106
2,37805,34219,114,66,110
6,37728,47533,111,67,106
19,36951,58753,116,62,106
9,34998,64572,111,70,112
10,35280,73105,109,64,105
12,24325,80772,112,63,107
17,27188,90126,116,60,105
13,24479,97214,110,63,104
14,24124,97247,111,73,111
18,30829,99819,113,73,117
11,34816,96342,114,75,105
16,62647,9162,111,80,112
15,42836,17002,114,68,106
