counter,start,storeDLT,storeKfrags,finish
0,2898,7842,118,65,106
7,3188,19442,111,74,106
1,3834,30567,122,67,107
3,3998,39551,148,68,111
2,14310,41100,113,64,104
16,14814,51381,111,64,106
13,47514,40266,111,71,113
12,47728,44578,110,69,112
5,47774,52391,109,63,110
9,41022,70356,110,68,119
14,41076,75986,111,72,106
8,41431,84508,112,60,104
11,57612,73472,110,58,104
6,54069,93391,112,67,122
10,45426,96760,110,72,114
4,43643,106725,113,71,112
15,38910,117405,121,62,105
18,38903,119741,109,65,118
17,84246,69046,119,70,123
19,117937,27132,111,73,106
