counter,start,storeDLT,storeKfrags,finish
0,2898,11301,169,64,111
7,3188,21515,112,70,111
1,3834,33022,112,67,118
3,3998,43460,132,69,110
2,14310,44636,113,79,108
16,14814,56524,118,72,105
13,47514,42307,112,71,120
12,47728,48524,111,62,106
5,47774,61185,113,66,111
9,41022,63244,111,64,111
14,41076,80111,112,68,110
8,41431,90649,120,71,126
11,57612,79315,114,73,105
6,54069,91495,111,74,106
10,45426,100437,119,62,114
4,43643,109435,115,69,108
15,38910,121667,117,73,107
18,38903,123795,113,61,133
17,84246,77207,112,74,104
19,117937,29821,113,64,106
