counter,start,storeDLT,storeKfrags,finish
0,2898,12965,113,66,106
7,3188,24777,116,89,113
1,3834,35137,119,64,115
3,3998,45580,132,62,119
2,14310,47222,117,62,114
16,14814,58400,112,78,104
13,47514,39047,113,70,105
12,47728,50610,113,65,111
5,47774,56613,113,74,108
9,41022,65565,110,73,119
14,41076,82217,114,81,109
8,41431,92813,112,66,108
11,57612,80432,117,63,107
6,54069,88662,109,74,115
10,45426,102562,109,61,116
4,43643,112819,112,65,116
15,38910,123652,120,60,133
18,38903,125801,110,62,119
17,84246,76774,117,74,131
19,117937,26565,113,66,114
