counter,start,storeDLT,storeKfrags,finish
0,2284,3093,95,52,8
4,2291,4241,90,32,25
1,2435,5987,17,17,22
9,4652,3701,38,87,25
3,3216,2776,140,82,51
6,3339,3526,183,234,295
7,2283,3430,272,89,27
2,2876,2742,27,139,123
8,2233,2753,136,201,40
5,2303,2786,25,218,114
