counter,start,storeDLT,storeKfrags,finish
1,13133,9729,113,153,178
0,15202,15393,110,73,104
7,5785,23172,117,67,102
2,8785,39496,111,64,106
6,12391,43577,109,60,102
3,9064,47549,111,76,107
10,10065,54903,109,65,107
4,15031,61694,124,67,102
5,12602,70306,111,68,109
16,13163,78271,112,76,136
8,3260,86131,125,64,103
18,99092,20023,1042,1791,134
14,104597,26768,219,159,118
19,10050,29988,124,70,103
17,77633,37115,152,152,117
9,44065,47350,127,66,116
11,87559,57060,120,67,116
13,69141,88735,297,1213,121
15,97688,94362,130,69,106
12,9912,15603,109,68,113
