counter,start,storeDLT,storeKfrags,finish
1,13133,10050,131,266,165
0,15202,16720,120,69,103
7,5785,24163,110,59,104
6,12391,36818,116,64,103
2,8785,40488,109,66,107
3,9064,48567,119,62,108
10,10065,55453,115,64,101
4,15031,63698,111,63,102
5,12602,71216,116,63,104
16,13163,79317,120,66,102
8,3260,85575,114,69,104
14,104597,19705,1106,1537,254
18,99092,19364,1403,1660,355
19,10050,30160,118,69,102
17,77633,39155,139,74,113
9,44065,42918,109,60,306
11,87559,67769,116,64,183
13,69141,87575,269,220,122
15,97688,94275,137,69,114
12,9912,17046,113,63,106
