counter,start,storeDLT,storeKfrags,finish
0,2343,3090,130,136,76
2,2601,3249,51,155,15
3,2682,4630,301,386,286
4,2506,5363,18,16,12
7,2798,7546,75,265,226
1,3411,8872,83,85,63
9,2783,2776,54,200,126
6,2258,2633,65,204,225
8,2230,2774,230,128,76
5,2253,2764,201,335,78
