counter,start,storeDLT,storeKfrags,finish
0,2847,7170,110,86,115
2,3245,16918,115,61,107
3,2765,25429,110,67,106
6,3002,37013,111,65,113
5,22324,31079,110,62,104
1,22461,41534,121,72,117
8,32842,40612,116,63,105
12,41188,36326,115,65,112
4,39183,49577,111,68,109
10,38991,60855,142,69,108
11,38330,68025,112,66,123
14,34066,77600,110,72,113
13,32833,87058,113,77,118
7,31357,95898,114,66,115
17,29974,109170,116,61,109
9,37785,105579,135,64,116
15,105681,16936,117,65,107
16,102601,13654,127,65,109
18,86022,25228,110,65,127
19,36167,39991,110,62,114
