counter,start,storeDLT,storeKfrags,finish
0,2913,14169,130,77,127
8,2758,26690,130,87,157
14,3248,36687,151,90,155
1,4130,46008,138,83,118
15,4910,56723,148,78,107
3,5490,69463,132,90,129
9,5396,78884,130,80,125
7,18343,84531,124,74,129
13,18642,95128,132,84,121
11,51727,74185,118,83,114
5,73187,67867,130,81,114
16,82135,61856,155,85,137
2,85239,73025,142,94,107
10,81662,84126,114,89,108
17,82175,94061,111,87,162
6,79468,100792,122,88,121
4,89161,93366,123,72,120
18,84117,102093,127,72,125
12,75687,114186,126,75,127
19,66122,110467,114,93,135
