counter,start,storeDLT,storeKfrags,finish
0,2913,7321,138,74,109
8,2758,19486,115,72,108
14,3248,29770,116,91,123
1,4130,44411,143,81,136
15,4910,54683,156,87,117
3,5490,65446,128,84,110
9,5396,83044,148,88,151
7,18343,78181,132,106,140
13,18642,87339,152,89,156
11,51727,68138,111,82,129
5,73187,58178,180,85,125
16,82135,56116,117,88,115
2,85239,66206,110,70,111
10,81662,77107,126,97,130
17,82175,88891,120,80,160
6,79468,97516,118,80,121
4,89161,85063,118,82,122
18,84117,98222,139,88,109
12,75687,111585,130,71,131
19,66122,104508,114,71,117
