counter,start,storeDLT,storeKfrags,finish
17,9293,3708,112,61,102
6,8636,14493,109,62,101
1,9518,16331,110,67,106
2,7496,22892,113,67,115
4,9574,31218,113,59,103
0,10035,35237,130,71,106
18,28251,18358,112,70,108
8,33493,13670,131,71,101
9,36240,17229,171,67,103
3,36476,23341,112,65,111
13,43838,28751,122,72,102
10,22521,34450,112,60,104
11,15901,30645,127,77,104
5,24228,37780,139,60,141
7,14656,45985,158,106,113
12,19172,51236,110,66,104
15,37727,28653,115,74,110
14,51673,23881,166,294,492
19,44738,8075,170,423,192
16,8900,7136,110,74,103
