counter,start,storeDLT,storeKfrags,finish
17,9293,5490,125,60,106
6,8636,13954,109,64,104
1,9518,17936,110,60,101
2,7496,23624,156,65,102
4,9574,32225,110,81,113
0,10035,38583,122,62,109
18,28251,19049,121,62,105
8,33493,13209,111,64,104
9,36240,17795,135,60,103
3,36476,24022,120,68,105
13,43838,29481,109,61,101
10,22521,35257,110,94,103
11,15901,31408,110,97,109
5,24228,41472,110,71,103
7,14656,46198,151,114,190
12,19172,47850,174,60,119
15,37727,28347,113,74,107
14,51673,24295,474,100,500
19,44738,8064,139,463,172
16,8900,9482,109,65,102
