counter,start,storeDLT,storeKfrags,finish
17,9293,3821,114,65,102
6,8636,11233,115,67,115
1,9518,16435,111,109,103
2,7496,22104,111,63,103
4,9574,27522,142,67,109
0,10035,34466,110,69,105
18,28251,17358,127,70,103
8,33493,11148,114,104,193
9,36240,17903,109,71,102
3,36476,22361,110,71,112
13,43838,27235,114,65,103
10,22521,32924,108,72,105
11,15901,33324,111,101,107
5,24228,36883,122,89,114
7,14656,45642,175,87,105
12,19172,46726,111,59,104
15,37727,28859,114,71,108
14,51673,23694,146,323,589
19,44738,7746,124,180,105
16,8900,7564,111,59,110
