counter,start,storeDLT,storeKfrags,finish
17,9293,4730,110,64,103
6,8636,9364,180,72,105
1,9518,15486,110,64,116
2,7496,20153,114,65,103
4,9574,31897,155,109,107
0,10035,33296,108,72,109
18,28251,15373,148,71,103
8,33493,11157,114,96,195
9,36240,16216,110,63,114
3,36476,21914,110,152,101
13,43838,27113,117,61,110
10,22521,38960,110,60,108
11,15901,35123,115,101,102
5,24228,35854,126,74,113
7,14656,46199,152,187,115
12,19172,50255,113,78,208
15,37727,25883,115,64,107
14,51673,23555,245,135,471
19,44738,7940,190,72,116
16,8900,2849,114,119,178
