counter,start,storeDLT,storeKfrags,finish
0,2913,12305,119,88,120
8,2758,21723,124,85,114
14,3248,38112,137,85,126
1,4130,40841,144,104,110
15,4910,58361,134,90,109
3,5490,67510,132,73,124
9,5396,77023,134,69,123
7,18343,79743,132,81,117
13,18642,90838,109,108,133
11,51727,70529,114,73,121
5,73187,60778,129,76,134
16,82135,60709,116,112,128
2,85239,70227,128,80,136
10,81662,78898,114,84,112
17,82175,89279,115,99,117
6,79468,104744,117,71,109
4,89161,88394,111,90,146
18,84117,103007,132,120,112
12,75687,110946,137,97,112
19,66122,107045,123,134,138
