counter,start,storeDLT,storeKfrags,finish
0,2913,14161,122,83,116
8,2758,24735,149,68,124
14,3248,37358,124,75,116
1,4130,48686,124,74,122
15,4910,60637,144,100,120
3,5490,70810,123,77,110
9,5396,80312,141,77,112
7,18343,87107,121,78,170
13,18642,97394,138,87,191
11,51727,74909,128,78,115
5,73187,65254,133,72,128
16,82135,58253,114,89,140
2,85239,77091,120,121,115
10,81662,84780,135,94,157
17,82175,95828,118,78,203
6,79468,103162,130,72,164
4,89161,90357,111,76,158
18,84117,103261,117,75,137
12,75687,113897,113,86,133
19,66122,112552,113,78,114
