counter,start,storeDLT,storeKfrags,finish
0,2913,13025,132,94,130
8,2758,26446,141,118,134
14,3248,39440,126,75,114
1,4130,47538,128,78,166
15,4910,60886,134,79,109
3,5490,71174,132,88,118
9,5396,84147,126,122,127
7,18343,86742,111,83,121
13,18642,97147,115,79,135
11,51727,75931,123,102,128
5,73187,66286,126,90,136
16,82135,62493,123,77,117
2,85239,76956,112,98,148
10,81662,84666,121,132,106
17,82175,96851,121,70,125
6,79468,106515,122,68,112
4,89161,93117,145,85,126
18,84117,105506,121,97,143
12,75687,112612,119,75,127
19,66122,114446,116,74,117
