counter,start,storeDLT,storeKfrags,finish
0,2913,14040,174,75,116
8,2758,27512,128,82,115
14,3248,33331,124,101,126
1,4130,49730,126,88,119
15,4910,56474,161,85,119
3,5490,68760,143,73,121
9,5396,76785,125,72,121
7,18343,82487,155,76,121
13,18642,94338,132,94,117
11,51727,73167,114,112,113
5,73187,62339,120,72,118
16,82135,56961,124,74,109
2,85239,72690,120,82,112
10,81662,85615,121,83,149
17,82175,93095,176,81,122
6,79468,107153,114,81,146
4,89161,93727,112,87,163
18,84117,97107,128,87,107
12,75687,109954,121,84,118
19,66122,109523,134,68,110
