counter,start,storeDLT,storeKfrags,finish
0,3703,6639,124,59,109
6,3619,15572,110,64,115
5,1548,21763,115,74,114
1,2638,27986,113,73,118
3,28624,11763,111,66,106
10,27176,18049,131,63,107
2,27358,24171,113,69,105
4,23484,30983,114,64,113
8,24988,37159,112,71,114
11,20535,43937,111,68,119
9,24171,50628,114,66,110
14,19234,56075,110,61,110
19,5141,62454,110,60,107
12,11073,69123,111,70,117
13,6768,73702,114,67,104
18,17860,67389,117,65,108
17,43556,7509,115,76,107
7,41654,14493,114,66,104
16,10566,22008,124,67,106
15,16509,11811,111,59,107
