counter,start,storeDLT,storeKfrags,finish
0,3703,5952,129,95,106
6,3619,14125,115,63,107
5,1548,20314,112,66,109
1,2638,26593,110,67,126
3,28624,10324,110,70,110
10,27176,16496,110,68,113
2,27358,22954,112,67,106
4,23484,29313,108,67,107
8,24988,36298,132,79,115
11,20535,42376,110,64,103
9,24171,48085,176,68,109
14,19234,53494,111,67,149
19,5141,60998,118,64,108
12,11073,67780,111,65,115
13,6768,72484,114,65,110
18,17860,66150,113,68,111
17,43556,7402,110,69,116
7,41654,14004,122,72,114
16,10566,22567,126,73,114
15,16509,11697,132,65,105
