counter,start,storeDLT,storeKfrags,finish
0,2896,12057,110,66,113
1,2698,22087,131,74,106
14,2982,32059,115,61,108
7,13059,32437,110,62,107
2,13397,41842,113,65,136
10,23833,43737,110,65,120
6,31630,45031,129,63,104
4,28749,54549,120,63,107
8,39524,44628,117,67,113
5,37809,54565,128,69,106
13,38122,63202,112,64,108
19,38491,73460,112,64,106
9,43764,72710,122,63,108
3,42271,82845,115,74,105
15,35400,93249,121,66,107
11,37346,82630,109,71,114
16,52772,92167,120,69,107
12,83691,40708,113,63,115
17,75952,20831,111,66,111
18,34484,19978,117,65,104
