counter,start,storeDLT,storeKfrags,finish
0,2896,12275,121,65,108
1,2698,21534,111,66,111
14,2982,32168,111,63,114
7,13059,32653,111,65,104
2,13397,42287,125,65,133
10,23833,43953,109,65,116
6,31630,45254,110,69,104
4,28749,54767,115,68,147
8,39524,45422,121,76,111
5,37809,54801,115,64,113
13,38122,64426,121,69,106
19,38491,73674,109,64,104
9,43764,72945,116,74,112
3,42271,82513,111,64,110
15,35400,92921,109,59,103
11,37346,82177,118,70,106
16,52772,91843,114,70,103
12,83691,40369,111,64,111
17,75952,21051,112,79,112
18,34484,18546,109,58,103
