counter,start,storeDLT,storeKfrags,finish
0,2820,4740,111,73,102
11,2988,13020,109,59,101
4,3123,21333,110,61,108
7,3462,32549,115,66,108
1,3733,44411,116,76,105
19,32567,27793,112,66,102
3,52434,16308,108,62,103
18,52234,33735,120,66,102
9,52681,36151,120,63,102
15,45173,48287,116,67,110
17,42124,55107,110,70,102
5,44200,66184,147,64,107
10,40357,73709,114,69,118
12,40337,82714,110,68,103
8,29834,92366,112,68,113
2,33161,91728,112,78,103
13,30734,107402,121,61,103
16,93824,4151,109,69,102
6,81161,12313,109,80,109
14,2779,2779,128,61,102
