counter,start,storeDLT,storeKfrags,finish
0,2820,12313,113,63,104
11,2988,17983,123,59,103
4,3123,24652,119,61,106
7,3462,37021,113,61,117
1,3733,46675,113,65,102
19,32567,32247,111,64,113
3,52434,20636,111,68,119
18,52234,35972,134,64,103
9,52681,39157,118,69,103
15,45173,49558,112,62,107
17,42124,58455,118,64,105
5,44200,68433,112,69,125
10,40357,77491,120,60,103
12,40337,86929,120,65,108
8,29834,96384,113,74,107
2,33161,97286,126,66,104
13,30734,106300,109,69,101
16,93824,9249,111,58,102
6,81161,15302,112,82,107
14,2779,5150,110,60,103
