counter,start,storeDLT,storeKfrags,finish
0,2815,4653,110,66,110
14,2689,8291,114,74,109
9,2612,12396,115,68,119
1,2845,15944,148,90,108
2,3028,19334,113,97,112
10,3113,22960,112,81,108
3,6100,22746,113,62,113
18,12625,19518,110,72,110
7,21518,11620,114,66,110
19,21067,14842,110,63,106
4,21059,17920,113,64,106
8,16327,17678,137,65,113
6,12435,17933,113,66,127
13,14701,10621,125,61,107
12,16884,10597,119,74,108
17,9794,6296,110,62,107
15,2618,5467,114,65,103
16,2758,5314,121,68,139
11,2601,8017,121,62,105
5,2540,5012,119,63,110
