counter,start,storeDLT,storeKfrags,finish
0,2815,1645,110,63,145
14,2689,6316,108,63,136
9,2612,9487,118,71,106
1,2845,12924,119,70,105
2,3028,16164,110,70,118
10,3113,19621,113,59,108
3,6100,19786,110,72,107
18,12625,16830,113,67,112
7,21518,8704,128,64,108
19,21067,11802,109,66,109
4,21059,14900,110,64,105
8,16327,14859,120,66,112
6,12435,14802,112,69,117
13,14701,7601,122,68,107
12,16884,8302,112,66,106
17,9794,3703,112,61,103
15,2618,2530,116,65,103
16,2758,2538,140,66,105
11,2601,5046,111,59,106
5,2540,3661,110,92,111
