counter,start,storeDLT,storeKfrags,finish
0,2815,3252,113,66,106
14,2689,6932,113,65,110
9,2612,10045,116,72,112
1,2845,13384,111,66,120
2,3028,16725,117,63,126
10,3113,20177,113,66,152
3,6100,20686,109,66,113
18,12625,17183,110,75,107
7,21518,9184,114,75,108
19,21067,12500,112,73,103
4,21059,15356,111,79,106
8,16327,15084,156,66,105
6,12435,15387,112,74,115
13,14701,8272,111,60,105
12,16884,7777,114,63,106
17,9794,4265,110,69,115
15,2618,3087,181,64,105
16,2758,3141,112,61,113
11,2601,5613,117,70,105
5,2540,4114,117,75,120
