counter,start,storeDLT,storeKfrags,finish
0,2922,11784,111,61,105
17,3253,22220,116,69,108
1,3814,30906,121,68,125
5,33477,18386,111,67,106
2,34062,27138,112,60,108
4,32819,37043,117,78,114
8,34778,45964,117,65,106
16,33358,59797,113,66,119
7,31398,69669,115,68,117
12,31914,78200,111,70,109
10,29694,90384,113,63,107
9,28531,102244,116,66,114
3,23485,111303,112,67,106
6,23285,122828,111,73,112
14,8782,134335,117,68,105
11,71207,76901,111,68,113
18,125016,34100,111,59,104
19,115307,33195,149,69,107
15,104998,43735,112,67,112
13,89157,54478,117,67,106
