counter,start,storeDLT,storeKfrags,finish
0,2922,6611,116,68,105
17,3253,15760,112,69,106
1,3814,26903,109,59,105
5,33477,12692,111,62,104
2,34062,23937,121,68,107
4,32819,34040,110,65,120
8,34778,42356,109,62,115
16,33358,55662,111,68,120
7,31398,64641,115,65,106
12,31914,73948,111,80,106
10,29694,87049,120,69,106
9,28531,100590,109,65,112
3,23485,107476,110,67,104
6,23285,116086,111,69,111
14,8782,127303,112,69,115
11,71207,78237,111,65,110
18,125016,29875,115,76,113
19,115307,27834,119,65,105
15,104998,38409,109,66,112
13,89157,48644,123,72,105
