counter,start,storeDLT,storeKfrags,finish
0,2922,10661,112,67,107
17,3253,19998,112,69,115
1,3814,30792,124,66,127
5,33477,10598,117,66,106
2,34062,22271,110,69,112
4,32819,36928,110,72,117
8,34778,43454,109,63,124
16,33358,56464,114,70,108
7,31398,67332,121,67,107
12,31914,80203,111,66,109
10,29694,92070,118,74,102
9,28531,94866,113,65,107
3,23485,110827,124,61,105
6,23285,121046,117,69,105
14,8782,132544,111,59,105
11,71207,74439,126,71,106
18,125016,32326,115,68,113
19,115307,31516,110,63,112
15,104998,41950,111,69,124
13,89157,52556,112,63,116
