counter,start,storeDLT,storeKfrags,finish
0,4829,11184,110,73,108
5,3999,22669,110,78,108
2,5373,30171,113,78,102
1,4347,34672,110,67,115
6,13284,36309,110,63,118
7,22540,33754,113,65,125
4,35964,25609,151,64,105
9,29805,31619,116,80,122
19,33102,41055,111,67,122
10,32934,49329,112,64,123
3,36143,65784,113,61,104
13,30808,76808,112,61,203
18,33368,127796,113,68,105
17,33347,136819,111,62,111
16,55581,105804,115,61,109
12,90437,72957,231,417,111
8,96763,70242,169,65,104
14,113983,58466,119,61,104
11,139712,47495,124,1011,755
15,42735,15444,113,67,104
