counter,start,storeDLT,storeKfrags,finish
0,4829,7144,112,100,105
5,3999,16458,115,82,111
2,5373,25730,120,64,102
1,4347,30546,110,66,104
6,13284,29429,134,103,152
7,22540,35873,120,75,107
4,35964,19726,122,67,102
9,29805,28459,111,61,112
19,33102,34237,113,69,106
10,32934,46823,112,65,112
3,36143,58351,119,60,124
13,30808,69048,109,67,113
18,33368,123209,120,69,154
17,33347,132373,175,74,104
16,55581,101214,112,69,130
12,90437,73508,128,133,114
8,96763,69461,111,73,106
14,113983,56320,111,66,114
11,139712,36683,111,93,131
15,42735,12531,544,292,166
