counter,start,storeDLT,storeKfrags,finish
0,4829,6024,112,58,104
5,3999,16567,141,69,103
2,5373,25948,113,68,104
1,4347,31441,109,66,113
6,13284,29732,149,80,106
7,22540,35765,110,84,111
4,35964,21169,120,60,104
9,29805,28812,112,75,115
19,33102,34796,111,67,123
10,32934,47279,109,68,140
3,36143,58820,122,60,103
13,30808,69275,118,71,144
18,33368,123097,111,73,119
17,33347,129240,111,98,116
16,55581,101908,126,88,108
12,90437,73400,217,71,104
8,96763,68797,110,70,110
14,113983,56207,109,62,103
11,139712,48078,552,933,415
15,42735,11767,405,1080,507
