counter,start,storeDLT,storeKfrags,finish
0,2832,8802,110,65,104
4,3033,22931,113,65,109
7,2987,29319,110,59,106
6,3383,38120,109,65,110
5,24613,32159,118,64,111
1,42867,22313,132,77,103
8,42705,33703,120,63,103
3,41975,42556,126,60,102
2,41517,56151,117,65,107
19,40994,63801,114,60,121
11,41412,70755,115,66,102
9,34405,86398,115,71,118
10,37925,85873,110,65,108
18,34438,95420,109,65,106
12,17260,107962,122,65,103
14,81703,52898,117,62,104
17,84176,51927,110,67,102
15,98894,28886,112,64,107
16,85678,40547,111,69,108
13,95902,52904,110,60,102
