counter,start,storeDLT,storeKfrags,finish
0,2832,3437,115,83,109
4,3033,25332,112,60,106
7,2987,23895,172,59,106
6,3383,34928,115,66,105
5,24613,28825,111,62,125
1,42867,17705,174,64,104
8,42705,28365,117,63,109
3,41975,39352,173,71,101
2,41517,49487,121,64,102
19,40994,62352,111,63,110
11,41412,70185,111,83,103
9,34405,81707,120,66,103
10,37925,83994,113,68,111
18,34438,92541,114,63,110
12,17260,102508,115,69,112
14,81703,48064,110,63,105
17,84176,48632,111,64,101
15,98894,26225,110,81,106
16,85678,36537,122,63,108
13,95902,45368,110,66,118
