counter,start,storeDLT,storeKfrags,finish
0,2832,13362,112,79,108
4,3033,20761,111,65,108
7,2987,31734,112,66,106
6,3383,42161,118,91,118
5,24613,34941,114,65,106
1,42867,25756,110,65,111
8,42705,31149,113,63,107
3,41975,46464,113,63,107
2,41517,55490,112,63,112
19,40994,68231,110,70,108
11,41412,77533,109,59,105
9,34405,90636,120,87,103
10,37925,90439,118,62,104
18,34438,99465,113,63,111
12,17260,109961,113,61,103
14,81703,56445,113,62,104
17,84176,54899,128,62,110
15,98894,31904,118,62,106
16,85678,43560,112,66,108
13,95902,49733,115,64,102
