counter,start,storeDLT,storeKfrags,finish
0,2832,7116,115,66,112
4,3033,22288,112,72,115
7,2987,25746,114,69,104
6,3383,36805,110,63,104
5,24613,30160,117,64,103
1,42867,20863,112,67,108
8,42705,29473,111,66,115
3,41975,40450,112,70,102
2,41517,56928,117,65,103
19,40994,68884,111,89,104
11,41412,73865,114,65,104
9,34405,88169,110,71,125
10,37925,81642,110,70,103
18,34438,95311,126,65,101
12,17260,106071,126,65,101
14,81703,51370,120,99,104
17,84176,53444,110,92,103
15,98894,26669,124,62,104
16,85678,37879,111,67,109
13,95902,53121,111,65,113
