counter,start,storeDLT,storeKfrags,finish
0,2832,11026,112,66,108
4,3033,21521,114,67,103
7,2987,28877,114,62,104
6,3383,41724,117,62,109
5,24613,34270,112,62,105
1,42867,24531,119,64,109
8,42705,30923,112,59,102
3,41975,45677,115,65,109
2,41517,52929,110,69,109
19,40994,66908,116,73,125
11,41412,74869,112,68,114
9,34405,88062,123,72,105
10,37925,92205,120,67,110
18,34438,98774,111,59,102
12,17260,109178,131,77,110
14,81703,55318,110,62,105
17,84176,54228,114,67,114
15,98894,31017,116,61,104
16,85678,38993,114,63,106
13,95902,55125,173,62,102
