counter,start,storeDLT,storeKfrags,finish
0,4551,3400,125,75,122
1,6406,9904,123,63,118
6,4889,18852,110,65,106
9,5550,20701,111,78,109
3,9727,21081,116,72,125
4,10856,24702,123,75,114
15,10653,29660,114,67,108
8,13498,36488,109,61,103
18,25636,27342,113,65,129
2,22323,33263,124,59,101
7,25324,32444,112,60,105
10,35845,25832,112,72,102
12,42092,25830,112,66,102
5,41287,31106,111,83,102
14,32580,19163,116,64,104
13,29089,18009,113,60,103
19,34224,14292,118,76,217
17,22412,5567,194,177,983
16,21205,13727,151,82,121
11,17363,9876,150,79,272
