counter,start,storeDLT,storeKfrags,finish
0,4551,6156,109,94,124
1,6406,14212,117,90,139
6,4889,15694,123,66,101
9,5550,23048,125,81,102
3,9727,24597,109,63,116
4,10856,27767,111,65,103
15,10653,33249,115,74,107
8,13498,40846,108,67,108
18,25636,30307,111,62,103
2,22323,35499,115,68,107
7,25324,34595,119,67,111
10,35845,28785,110,63,109
12,42092,30619,111,74,105
5,41287,33909,134,62,103
14,32580,22236,111,66,103
13,29089,21421,110,67,107
19,34224,16586,121,79,103
17,22412,9986,151,100,263
16,21205,15718,109,76,103
11,17363,9953,132,115,111
