counter,start,storeDLT,storeKfrags,finish
2,2007,3851,110,60,105
0,2526,10492,109,59,104
15,2749,14036,110,73,103
5,2500,18489,144,67,103
3,2675,22427,108,63,115
7,15660,15314,116,63,110
14,19167,15635,109,67,107
4,19896,20385,123,66,102
1,22170,21468,108,62,103
11,23434,24144,109,66,105
8,21905,27919,112,66,113
13,19223,32359,110,66,110
19,15982,36479,110,65,108
10,14095,39335,113,85,106
9,14592,40198,115,77,102
18,20777,35651,111,66,105
16,17866,39925,133,69,104
6,41573,17552,117,102,106
12,33881,14655,117,87,106
17,28273,11927,110,69,106
