counter,start,storeDLT,storeKfrags,finish
0,2828,5510,112,64,103
7,3193,12803,110,68,102
1,3372,21148,110,67,103
3,2941,30739,112,72,103
8,20423,24386,229,71,106
4,29409,26605,118,65,103
5,29716,33783,109,76,113
2,37805,41517,114,67,107
6,37728,42186,122,70,103
19,36951,49898,116,79,106
9,34998,58628,111,73,103
10,35280,66884,127,67,103
12,24325,76304,113,72,103
17,27188,86090,130,65,102
13,24479,92704,110,73,107
14,24124,91900,123,69,110
18,30829,93871,121,63,103
11,34816,90995,116,60,103
16,62647,3583,110,68,116
15,42836,11321,119,72,114
